CAR_ID,DefectID,SupplierID,OpenDate,DueDate,CloseDate,Status,OwnerID,ActionDescription,VerificationStatus
CAR000171,DFT000814,SUP076,2024-11-29,2024-12-13,2024-12-09,Closed,EMP0103,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Rejected
CAR000172,DFT000825,SUP084,2025-03-15,2025-03-29,,In Progress,EMP0136,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000173,DFT000827,SUP029,2025-01-16,2025-03-02,,Overdue,EMP0051,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000174,DFT000833,SUP095,2024-09-28,2024-11-27,2024-10-10,Closed,EMP0046,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Rejected
CAR000175,DFT000841,SUP055,2025-05-01,2025-05-31,,In Progress,EMP0067,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000176,DFT000846,SUP022,2024-08-26,2024-09-09,,Open,EMP0027,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000177,DFT000847,SUP045,2025-07-16,2025-08-30,,In Progress,EMP0197,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000178,DFT000849,SUP052,2024-12-16,2025-01-30,,In Progress,EMP0103,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000179,DFT000850,SUP014,2024-10-17,2024-12-01,2024-11-04,Closed,EMP0111,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000180,DFT000851,SUP090,2026-03-17,2026-05-16,,Overdue,EMP0055,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000181,DFT000853,SUP038,2025-01-06,2025-01-20,,In Progress,EMP0011,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000182,DFT000855,SUP024,2025-12-12,2026-01-26,2026-01-17,Closed,EMP0054,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000183,DFT000870,SUP034,2026-03-21,2026-05-05,2026-04-07,Closed,EMP0051,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000184,DFT000873,SUP057,2025-10-31,2025-11-30,,Open,EMP0160,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000185,DFT000878,SUP048,2025-12-07,2026-01-06,,Open,EMP0043,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000186,DFT000881,SUP098,2025-02-27,2025-03-13,2025-03-05,Closed,EMP0010,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000187,DFT000883,SUP082,2025-08-08,2025-09-07,2025-08-28,Closed,EMP0193,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000188,DFT000888,SUP087,2026-02-21,2026-03-07,,Overdue,EMP0194,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000189,DFT000898,SUP035,2025-10-08,2025-12-07,2025-11-17,Closed,EMP0134,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000190,DFT000904,SUP038,2025-08-02,2025-08-16,2025-08-13,Closed,EMP0115,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000191,DFT000916,SUP063,2025-01-26,2025-03-27,,Overdue,EMP0130,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000192,DFT000919,SUP028,2025-01-24,2025-03-10,,Overdue,EMP0055,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000193,DFT000923,SUP075,2025-03-19,2025-04-02,2025-03-27,Closed,EMP0142,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000194,DFT000924,SUP075,2025-03-19,2025-04-18,,In Progress,EMP0079,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000195,DFT000925,SUP099,2025-05-16,2025-05-30,,Open,EMP0076,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000196,DFT000931,SUP022,2025-06-29,2025-08-13,,Open,EMP0160,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000197,DFT000932,SUP098,2026-03-26,2026-05-25,,Overdue,EMP0134,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000198,DFT000934,SUP052,2026-05-18,2026-06-17,2026-06-01,Closed,EMP0082,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000199,DFT000944,SUP086,2025-12-14,2026-01-28,2025-12-19,Closed,EMP0090,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000200,DFT000955,SUP012,2025-04-10,2025-05-25,2025-04-24,Closed,EMP0009,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000201,DFT000959,SUP090,2024-12-08,2025-01-07,,Open,EMP0003,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000202,DFT000961,SUP031,2025-11-08,2025-12-08,,In Progress,EMP0142,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000203,DFT000972,SUP033,2024-07-31,2024-08-14,,In Progress,EMP0129,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000204,DFT000979,SUP041,2025-04-04,2025-05-19,,In Progress,EMP0011,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000205,DFT000980,SUP094,2025-08-25,2025-09-08,2025-09-06,Closed,EMP0100,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000206,DFT000991,SUP063,2026-05-12,2026-05-26,,In Progress,EMP0102,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000207,DFT000996,SUP088,2025-05-03,2025-06-17,,In Progress,EMP0127,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000208,DFT000999,SUP050,2025-11-29,2025-12-13,2025-12-05,Closed,EMP0129,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000209,DFT001000,SUP052,2026-04-08,2026-05-08,2026-04-25,Closed,EMP0165,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000210,DFT001005,SUP022,2026-04-01,2026-05-16,2026-05-06,Closed,EMP0136,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000211,DFT001008,SUP023,2026-05-26,2026-07-25,,In Progress,EMP0098,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000212,DFT001009,SUP051,2025-11-24,2026-01-08,2025-12-04,Closed,EMP0197,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000213,DFT001012,SUP057,2026-02-28,2026-04-14,2026-04-02,Closed,EMP0092,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000214,DFT001013,SUP097,2025-03-16,2025-05-15,,In Progress,EMP0057,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000215,DFT001026,SUP075,2024-10-17,2024-12-01,2024-11-29,Closed,EMP0014,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000216,DFT001030,SUP044,2026-03-27,2026-04-10,2026-04-01,Closed,EMP0045,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Rejected
CAR000217,DFT001031,SUP082,2025-04-19,2025-05-03,,Overdue,EMP0017,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000218,DFT001044,SUP012,2024-12-07,2024-12-21,,In Progress,EMP0103,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000219,DFT001047,SUP022,2025-10-19,2025-12-03,,Overdue,EMP0122,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000220,DFT001052,SUP038,2025-08-07,2025-08-21,,Open,EMP0193,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000221,DFT001053,SUP036,2025-01-11,2025-02-25,2025-01-27,Closed,EMP0194,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000222,DFT001060,SUP038,2024-11-12,2025-01-11,,In Progress,EMP0169,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000223,DFT001061,SUP088,2025-11-22,2026-01-06,,Open,EMP0194,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000224,DFT001063,SUP095,2025-01-13,2025-02-27,,Overdue,EMP0122,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000225,DFT001071,SUP004,2025-11-14,2026-01-13,,In Progress,EMP0112,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000226,DFT001074,SUP094,2024-07-29,2024-09-27,2024-08-21,Closed,EMP0178,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000227,DFT001091,SUP087,2024-12-07,2025-01-06,,In Progress,EMP0066,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000228,DFT001102,SUP008,2025-07-17,2025-08-31,,Open,EMP0091,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000229,DFT001103,SUP055,2026-05-22,2026-07-06,,Open,EMP0117,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000230,DFT001104,SUP048,2024-09-20,2024-10-20,,Open,EMP0010,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000231,DFT001108,SUP020,2024-10-31,2024-11-14,,In Progress,EMP0130,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000232,DFT001120,SUP086,2025-05-27,2025-07-11,2025-07-08,Closed,EMP0195,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000233,DFT001122,SUP036,2025-04-08,2025-04-22,,In Progress,EMP0115,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000234,DFT001129,SUP057,2026-01-31,2026-03-17,,Overdue,EMP0102,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000235,DFT001146,SUP058,2025-01-10,2025-02-24,,In Progress,EMP0154,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000236,DFT001148,SUP052,2024-08-18,2024-10-02,2024-09-07,Closed,EMP0003,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR000237,DFT001156,SUP024,2026-04-19,2026-06-03,,Open,EMP0045,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000238,DFT001161,SUP033,2026-04-28,2026-06-12,,Overdue,EMP0142,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000239,DFT001164,SUP048,2024-07-21,2024-08-20,,In Progress,EMP0193,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000240,DFT001170,SUP052,2025-06-14,2025-06-28,2025-06-27,Closed,EMP0061,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Rejected
CAR000241,DFT001171,SUP058,2026-03-15,2026-04-29,,Open,EMP0067,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000242,DFT001180,SUP096,2025-07-16,2025-08-15,,Open,EMP0190,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000243,DFT001182,SUP056,2025-11-10,2025-12-25,,In Progress,EMP0006,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000244,DFT001186,SUP096,2025-01-10,2025-03-11,,In Progress,EMP0175,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR000245,DFT001188,SUP015,2025-03-15,2025-03-29,,Overdue,EMP0174,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
